date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_poids_lourds_kmh,vitesse_vehicules_legers_kmh
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,13,43.404368,5.341811,10647,MARSEILLE vers SALON DE PROVENCE,PARIFEX,2013-03-25T00:00:00Z,Radar discriminant,LES PENNES MIRABEAU,A7,,90,110
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,15,45.268,3.2021,10648,CLERMONT vers MONTPELLIER,PARIFEX,2012-05-02T00:00:00Z,Radar discriminant,MASSIAC,A75,,90,110
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,15,45.175,3.1705,10649,MONTPELLIER vers CLERMONT,PARIFEX,2012-05-02T00:00:00Z,Radar discriminant,ST PONCY,A75,,90,130
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,19,45.372,1.5736,10650,TOULOUSE vers PARIS,PARIFEX,2012-08-10T00:00:00Z,Radar discriminant,ESPARTIGNAC,A20,,90,130
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,19,45.527,2.339,10651,CLERMONT FERRAND vers BORDEAUX,PARIFEX,2012-10-01T00:00:00Z,Radar discriminant,ST EXUPERY LES ROCHES,A89,,90,130
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,25,47.50559,6.82946,10652,MULHOUSE vers BESANCON,PARIFEX,2013-08-05T00:00:00Z,Radar discriminant,EXINCOURT,A36,,80,110
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,25,47.50559,6.82946,10653,BESANCON vers MULHOUSE,PARIFEX,2014-04-22T00:00:00Z,Radar discriminant,EXINCOURT,A36,,80,110
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,28,48.18,1.3748,10654,CHATEAUDUN vers CHARTRES,PARIFEX,2012-03-21T00:00:00Z,Radar discriminant,BONNEVAL,RN10,,80,80
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,28,48.751,1.4536,10655,DREUX vers HOUDAN,PARIFEX,2012-04-11T00:00:00Z,Radar discriminant,CHERISY,RN12,,80,110
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,28,48.454,1.4482,10656,DREUX vers ORLEANS,PARIFEX,2012-03-28T00:00:00Z,Radar discriminant,MAINVILLIERS,RN1154,,80,80
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,36,46.605,1.5017,10657,CHATEAUROUX vers LIMOGES,PARIFEX,2013-01-23T00:00:00Z,Radar discriminant,ST MARCEL,A20,,90,110
2018-06-28T12:18:44Z,2018-06-28T11:02:25Z,37,47.117,0.5987,10658,TOURS vers CHATELLERAULT,PARIFEX,2012-06-25T00:00:00Z,Radar discriminant,STE MAURE DE TOURAINE,A10,,90,130
2018-06-28T12:31:35Z,2018-06-28T11:02:25Z,30,43.704766,4.192282,10659,,,2018-02-16T00:00:00Z,Itinéraire,,D613 - D62 ,25,,
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,37,47.415,0.7295,10660,Paris vers Bordeaux,PARIFEX,2013-01-23T00:00:00Z,Radar discriminant,TOURS,A10,,90,110
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,75,48.822,2.37965,10661,INTERIEUR,MORPHO,2004-01-24T00:00:00Z,Radar fixe,PARIS,BP-QUAI D'IVRY,,,70
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,44,47.165,-1.5229,10662,PORTE DES SORINIERES vers CHEVIRE,PARIFEX,2013-02-13T00:00:00Z,Radar discriminant,REZE,RN844,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,45,47.767,1.569,10663,BLOIS vers ORLEANS,PARIFEX,2014-01-31T00:00:00Z,Radar discriminant,TAVERS,A10,,90,130
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,47,44.266,0.2796,10664,BORDEAUX vers TOULOUSE,PARIFEX,2012-05-16T00:00:00Z,Radar discriminant,ST PIERRE DE BUZET,A62,,90,130
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,50,48.734,-1.2957,10665,CAEN vers RENNES,PARIFEX,2012-09-17T00:00:00Z,Radar discriminant,LE PARC,A84,,90,130
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,52,48.277,5.1119,10666,ST DIZIER vers CHAUMONT,PARIFEX,2012-03-21T00:00:00Z,Radar discriminant,VIGNORY,RN67,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,61,48.783,0.318,10667,ROUEN vers ALENCON,PARIFEX,2012-06-19T00:00:00Z,Radar discriminant,GACE,A28,,90,130
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,67,48.589,7.7303,10668,STRASBOURG vers COLMAR,PARIFEX,2013-11-04T00:00:00Z,Radar discriminant,STRASBOURG,A35,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,73,45.585,5.9082,10669,GRENOBLE vers AIX LES BAINS,PARIFEX,2013-02-22T00:00:00Z,Radar discriminant,CHAMBERY,RN201,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,73,45.567,5.9427,10670,CHAMBERY vers ALBERTVILLE,PARIFEX,2012-06-25T00:00:00Z,Radar discriminant,BARBERAZ,RN201,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,74,46.075,5.9057,10671,GENEVE vers LYON,PARIFEX,2012-12-03T00:00:00Z,Radar discriminant,CLARAFOND ARCINE,A40,,90,110
2018-06-28T12:31:37Z,2018-06-28T11:02:27Z,31,43.056209,0.591325,10672,,,2016-11-14T00:00:00Z,Itinéraire,,RN 125,31,,
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,74,46.001,6.0052,10673,FRANGY vers ANNECY,PARIFEX,2012-10-26T00:00:00Z,Radar discriminant,SALLENOVES,RD1508,,50,70
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,77,48.692,3.1871,10674,PARIS vers Province,PARIFEX,2012-04-11T00:00:00Z,Radar discriminant,BANNOST VILLEGAGNON,RN4,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,80,49.99,3.0073,10675,CAMBRAI vers PERONNE,PARIFEX,2012-06-19T00:00:00Z,Radar discriminant,NURLU,RD917,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,80,49.658,2.7086,10676,ROYE vers MONTDIDIER,PARIFEX,2012-09-17T00:00:00Z,Radar discriminant,GRIVILLERS,RD930,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,80,49.951,1.942,10677,POIX DE PICARDIE vers AIRAINES,PARIFEX,2012-05-29T00:00:00Z,Radar discriminant,AIRAINES,RD901,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,80,50.121,1.7958,10678,ABBEVILLE vers ROUEN,PARIFEX,2012-10-26T00:00:00Z,Radar discriminant,GRAND LAVIERS,A28,,90,110
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,80,49.957,2.8766,10679,ALBERT vers PERONNE,PARIFEX,2012-09-17T00:00:00Z,Radar discriminant,CLERY SUR SOMME,RD938,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,84,43.947,5.0278,10680,L ISLE SUR LA SORGUE vers MONTEUX,PARIFEX,2012-11-27T00:00:00Z,Radar discriminant,VELLERON,RD31,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,84,44.025,4.8731,10681,AVIGNON vers BEDARRIDES,PARIFEX,2012-09-17T00:00:00Z,Radar discriminant,SORGUES,RD907,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,84,43.971,5.019,10682,MONTEUX vers L'ISLE SUR LA SORGUE,PARIFEX,2012-10-09T00:00:00Z,Radar discriminant,VELLERON,RD31,,80,80
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,87,45.849,1.2761,10683,PARIS vers TOULOUSE,PARIFEX,2012-06-29T00:00:00Z,Radar discriminant,LIMOGES,A20,,80,110
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,88,48.163,5.707,10684,DIJON vers NANCY,PARIFEX,2013-12-02T00:00:00Z,Radar discriminant,VRECOURT,A31,,90,130
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,91,48.609,2.3333,10685,BRETIGNY SUR ORGE vers EVRY,PARIFEX,2013-08-05T00:00:00Z,Radar discriminant,LE PLESSIS PATE,RD19,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,91,48.609,2.3332,10686,EVRY vers BRETIGNY SUR ORGE,PARIFEX,2013-08-05T00:00:00Z,Radar discriminant,LE PLESSIS PATE,RD19,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,95,49.035,2.4873,10687,ROISSY vers CERGY,PARIFEX,2013-06-07T00:00:00Z,Radar discriminant,LOUVRES,RN104,,80,110
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,95,49.06,2.3584,10688,CERGY vers ROISSY en FRANCE,PARIFEX,2013-01-23T00:00:00Z,Radar discriminant,ATTAINVILLE,RN104,,80,110
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,44,47.165,-1.5225,10689,CHEVIRE vers PORTE DES SORINIERES,PARIFEX,2013-02-11T00:00:00Z,Radar discriminant,REZE,RN844,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,44,47.165,-1.5225,10690,CARQUEFOU vers NANTES,PARIFEX,2014-02-14T00:00:00Z,Radar discriminant,STE LUCE SUR LOIRE,A811,,80,90
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,16,45.851,0.5038,10691,LIMOGES vers ANGOULEME,PARIFEX,2012-12-18T00:00:00Z,Radar discriminant,SUAUX,RN141,,50,70
2018-06-28T12:31:37Z,2018-06-28T11:02:27Z,33,44.886042,-0.565167,10692,,,2017-02-09T00:00:00Z,Itinéraire,,A 630 - RN 230,44,,
2018-06-28T12:18:46Z,2018-06-28T11:02:27Z,16,45.617,0.1009,10693,POITIERS vers BORDEAUX,PARIFEX,2012-08-10T00:00:00Z,Radar discriminant,LA COURONNE,RN10,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,16,45.678,0.1485,10694,ANGOULEME vers POITIERS,PARIFEX,2013-07-15T00:00:00Z,Radar discriminant,ST YRIEIX SUR CHARENTE,RN 10,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,40,43.633,-0.6183,10695,ORTHEZ vers HAGETMAU,PARIFEX,2012-10-01T00:00:00Z,Radar discriminant,HAGETMAU,RD933S,,80,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,23,46.215,1.7227,10696,BELLAC vers GUERET,PARIFEX,2012-09-17T00:00:00Z,Radar discriminant,ST VAURY,RN145,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,23,46.19299,1.9536,10697,MONTLUCON vers GUERET,PARIFEX,2013-01-07T00:00:00Z,Radar discriminant,AJAIN,RN145,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,85,46.761,-1.4307,10698,LA ROCHE SUR YON vers NANTES,PARIFEX,2012-06-19T00:00:00Z,Radar discriminant,BELLEVIGNY,RD763,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,59,50.523,3.0409,10699,PARIS vers LILLE,PARIFEX,2013-07-04T00:00:00Z,Radar discriminant,SECLIN,A1,,90,130
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,06,43.732,7.2953,10700,ITALIE vers NICE,PARIFEX,2013-10-25T00:00:00Z,Radar discriminant,LA TRINITE,A8,,50,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,06,43.797,7.4834,10701,ITALIE vers AIX EN PROVENCE,PARIFEX,2013-12-16T00:00:00Z,Radar discriminant,MENTON,A8,,70,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,18,47.2836,2.19036,10702,NEUVY SUR BARANGEON vers VIERZON,PARIFEX,2013-10-25T00:00:00Z,Radar discriminant,VOUZERON,RD926,,80,80
2018-06-28T12:31:40Z,2018-06-28T11:02:29Z,33,44.886798,-0.569323,10703,,,2018-03-12T00:00:00Z,Itinéraire,,A 630 - RN 230,43.7,,
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,18,47.294,2.2123,10704,VIERZON vers NEUVY SUR BARANGEON,PARIFEX,2013-07-11T00:00:00Z,Radar discriminant,VOUZERON,RD926,,80,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,33,44.744,-0.7043,10705,BORDEAUX vers BAYONNE,PARIFEX,2013-03-20T00:00:00Z,Radar discriminant,CESTAS,A63,,80,130
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,33,44.593,-0.843,10706,BAYONNE vers BORDEAUX,PARIFEX,2013-04-12T00:00:00Z,Radar discriminant,SALLES,A63,,80,130
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,33,44.977,-0.432,10707,ANGOULEME vers BORDEAUX,PARIFEX,2013-07-24T00:00:00Z,Radar discriminant,CUBZAC LES PONTS,A10,,90,130
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,60,49.222,2.6418,10708,LILLE vers PARIS,PARIFEX,2013-07-15T00:00:00Z,Radar discriminant,CHAMANT,A1,,90,130
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,60,49.0878619,2.7327044,10709,PARIS vers SOISSONS,PARIFEX,2013-09-09T00:00:00Z,Radar discriminant,LAGNY LE SEC,RN2,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,69,45.81559,4.917147,10710,PARIS vers MARSEILLE,PARIFEX,2013-10-25T00:00:00Z,Radar discriminant,RILLIEUX LA PAPE,A46,,70,90
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,69,45.731,4.9788,10711,PARIS vers MARSEILLE,PARIFEX,2013-02-14T00:00:00Z,Radar discriminant,GENAS,RN346,,80,90
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,69,45.914,4.3522,10712,ROANNE vers TARARE,PARIFEX,2013-02-11T00:00:00Z,Radar discriminant,JOUX,RN7,,70,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,71,46.701,4.3962,10713,CHALON SUR SAONE vers PARAY LE MONIAL,PARIFEX,2012-11-27T00:00:00Z,Radar discriminant,BLANZY,RN70,,70,70
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,71,46.376,4.862,10714,MACON vers CHALON,PARIFEX,2012-10-17T00:00:00Z,Radar discriminant,ST MARTIN BELLE ROCHE,RD906,,70,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,79,46.191,-0.0572,10715,MELLE vers CIVRAY,PARIFEX,2013-02-11T00:00:00Z,Radar discriminant,MAISONNAY,RD948,,50,70
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,82,43.807,1.3215,10716,TOULOUSE vers MONTAUBAN,PARIFEX,2013-04-08T00:00:00Z,Radar discriminant,POMPIGNAN,RD820,,80,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,82,43.894,1.3054,10717,MONTAUBAN vers TOULOUSE,PARIFEX,2013-01-07T00:00:00Z,Radar discriminant,CAMPSAS,RD820,,80,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,82,43.956,1.4404,10718,ALBI vers MONTAUBAN,PARIFEX,2012-10-01T00:00:00Z,Radar discriminant,ST NAUPHARY,RD999,,80,80
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,91,48.625,2.3604,10719,BONDOUFLE vers STE GENEVIEVE DES BOIS,PARIFEX,2013-10-14T00:00:00Z,Radar discriminant,FLEURY MEROGIS,RN104,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,70,47.633,6.1594,10720,BELFORT vers LANGRES,PARIFEX,2012-12-21T00:00:00Z,Radar discriminant,VESOUL,RN19,,50,70
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,44,47.251,-1.4765,10721,NANTES vers PARIS,PARIFEX,2013-11-12T00:00:00Z,Radar discriminant,STE LUCE SUR LOIRE,A811,,80,90
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,33,45.031,-0.4199,10722,ANGOULEME vers BORDEAUX,PARIFEX,2013-11-12T00:00:00Z,Radar discriminant,PEUJARD,RN10,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,52,48.647,4.8641,10723,ST DIZIER vers VITRY LE FRANCOIS,PARIFEX,2013-09-02T00:00:00Z,Radar discriminant,HALLIGNICOURT,RN4,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,01,45.85,5.2976,10724,LAGNIEU vers ST VULBAS,PARIFEX,2013-05-06T00:00:00Z,Radar discriminant,ST VULBAS,RD20,,80,80
2018-06-28T12:31:40Z,2018-06-28T11:02:29Z,33,44.918087,-0.671097,10725,,,2018-03-02T00:00:00Z,Itinéraire,,D1 - D215,80.8,,
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,02,49.364,3.3451,10726,LAON vers PARIS,PARIFEX,2014-03-13T00:00:00Z,Radar discriminant,BELLEU,RN2,,80,110
2018-06-28T12:18:48Z,2018-06-28T11:02:29Z,02,49.364,3.3449,10727,PARIS vers LAON,PARIFEX,2014-03-13T00:00:00Z,Radar discriminant,BELLEU,RN2,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,08,49.727,4.4277,10728,SIGNY L'ABBAYE vers LEPRON LES VALLEES,PARIFEX,2014-02-14T00:00:00Z,Radar discriminant,SIGNY L ABBAYE,RD985,,80,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,08,49.753,5.0284,10729,FRONTIERE BELGE vers SEDAN,PARIFEX,2013-12-02T00:00:00Z,Radar discriminant,LA CHAPELLE,RN58,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,17,46.199,-1.0354,10730,LA ROCHELLE vers NIORT,PARIFEX,2013-02-21T00:00:00Z,Radar discriminant,STE SOULLE,RN11,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,17,46.126,-1.106,10731,ROCHEFORT vers ILE DE RE,PARIFEX,2013-02-21T00:00:00Z,Radar discriminant,AYTRE,RN137,,80,90
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,17,45.3,-0.2388,10732,MONTLIEU LA GARDE vers CHEVANCEAUX,PARIFEX,2013-03-18T00:00:00Z,Radar discriminant,CHEVANCEAUX,RN10,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,75,48.82352,2.31005,10733,EXTERIEUR,MORPHO,2004-01-10T00:00:00Z,Radar fixe,PARIS,BP-CHATILLON,,,70
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,60,49.431253,2.810755,10734,CLERMONT vers SOISSONS,PARIFEX,2013-09-30T00:00:00Z,Radar discriminant,MARGNY LES COMPIEGNE,RN31,,80,110
2018-06-28T12:31:42Z,2018-06-28T11:02:32Z,33,45.005797,-0.436257,10735,,,2018-04-12T00:00:00Z,Itinéraire,,D137,48.3,,
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,60,49.316967,2.442069,10736,CREIL vers CLERMONT,PARIFEX,2013-10-04T00:00:00Z,Radar discriminant,CAUFFRY,RD1016,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,68,48.146,7.3689,10737,COLMAR vers STRASBOURG,PARIFEX,2013-05-13T00:00:00Z,Radar discriminant,OSTHEIM,RN83,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,68,47.887,6.91,10738,EPINAL vers MULHOUSE,PARIFEX,2014-04-07T00:00:00Z,Radar discriminant,URBES,RN66,,50,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,71,46.894,4.8527,10739,CHALON SUR SAONE vers DEMIGNY,PARIFEX,2013-02-18T00:00:00Z,Radar discriminant,DEMIGNY,RD19,,50,70
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,81,43.909,1.7595,10740,MONTAUBAN vers ALBI,PARIFEX,2013-08-08T00:00:00Z,Radar discriminant,LISLE SUR TARN,RD999,,80,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,81,43.916,2.2793,10741,ALBI vers VILLEFRANCHE D ALBIGEOIS,PARIFEX,2013-08-08T00:00:00Z,Radar discriminant,BELLEGARDE MARSAL,RD999,,80,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,81,43.621,2.3086,10742,BRASSAC vers CASTRES,PARIFEX,2013-04-08T00:00:00Z,Radar discriminant,BURLATS,RD622,,80,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,82,44.292,1.8687,10743,RODEZ vers CAYLUS,PARIFEX,2013-08-08T00:00:00Z,Radar discriminant,PUYLAGARDE,RD926,,80,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,82,44.218,1.5165,10744,CAHORS vers CAUSSADE,PARIFEX,2013-03-01T00:00:00Z,Radar discriminant,MONTALZAT,RD820,,80,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,66,42.739,2.8873,10745,RIVESALTES vers PERPIGNAN,PARIFEX,2013-10-24T00:00:00Z,Radar discriminant,PERPIGNAN,RD900,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,86,46.824,0.5191,10746,BORDEAUX vers PARIS,PARIFEX,2013-05-24T00:00:00Z,Radar discriminant,CHATELLERAULT,A10,,90,130
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,11,43.17,2.7785,10747,Carcassonne vers Narbonne,PARIFEX,2013-07-15T00:00:00Z,Radar discriminant,LUC SUR ORBIEU,A61,,90,130
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,34,43.47254,2.85574,10748,ST PONS DE THOMIERES vers ST CHINIAN,PARIFEX,2013-06-25T00:00:00Z,Radar discriminant,PARDAILHAN,RD 612,,50,80
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,34,43.629,3.6938,10749,CLERMONT L HERAULT vers MONTPELLIER,PARIFEX,2013-09-06T00:00:00Z,Radar discriminant,MONTARNAUD,A750,,90,130
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,68,48.14634,7.36874,10750,STRASBOURG vers COLMAR,PARIFEX,2013-07-03T00:00:00Z,Radar discriminant,OSTHEIM,RN83,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,59,50.583,3.0907,10751,PARIS vers LILLE,PARIFEX,2013-11-21T00:00:00Z,Radar discriminant,LESQUIN,A1,,80,90
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,59,50.589,3.0965,10752,LILLE vers PARIS,PARIFEX,2013-11-21T00:00:00Z,Radar discriminant,LESQUIN,A1,,80,90
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,54,48.867,6.0934,10753,NANCY vers METZ,PARIFEX,2013-09-13T00:00:00Z,Radar discriminant,LOISY,A31,,90,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,54,48.921,6.1098,10754,METZ vers NANCY,PARIFEX,2013-08-12T00:00:00Z,Radar discriminant,LESMENILS,A31,,90,110
2018-06-28T12:31:42Z,2018-06-28T11:02:32Z,34,43.335877,3.179061,10755,,,2018-05-25T00:00:00Z,Itinéraire,,D11,15.2,,
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,91,48.536,2.2093,10756,MAUCHAMPS vers EGLY,PARIFEX,2014-01-20T00:00:00Z,Radar discriminant,BOISSY SOUS ST YON,RN20,,70,90
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,55,48.703,5.4252,10757,PARIS vers NANCY,PARIFEX,2013-11-04T00:00:00Z,Radar discriminant,ST AUBIN SUR AIRE,RN4,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,55,48.693,5.3376,10758,NANCY vers PARIS,PARIFEX,2014-01-02T00:00:00Z,Radar discriminant,LIGNY EN BARROIS,RN 4,,80,110
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,33,44.783,-0.6321,10759,BAYONNE vers BORDEAUX,PARIFEX,2014-05-26T00:00:00Z,Radar discriminant,PESSAC,A63,,80,90
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,37,47.363,0.7134,10760,BORDEAUX vers PARIS,PARIFEX,2013-10-25T00:00:00Z,Radar discriminant,ST AVERTIN,A10,,80,90
2018-06-28T12:18:51Z,2018-06-28T11:02:32Z,37,47.396,0.707,10761,PARIS vers BORDEAUX,PARIFEX,2013-09-23T00:00:00Z,Radar discriminant,TOURS,A10,,80,90
2018-06-28T12:31:44Z,2018-06-28T11:02:33Z,34,43.439779,3.576724,10762,,,2018-01-12T00:00:00Z,Itinéraire,,D51,9.7,,
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,10,48.485,3.4819,10764,Paris vers Troyes,PARIFEX,2014-05-27T00:00:00Z,Radar discriminant,NOGENT SUR SEINE,RD619,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,10,48.496,4.1362,10765,TROYES vers ARCIS SUR AUBE,PARIFEX,2014-01-02T00:00:00Z,Radar discriminant,ST ETIENNE SOUS BARBUISE,RD677,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,12,44.39,2.695,10766,SEVERAC LE CHATEAU vers RODEZ,PARIFEX,2013-09-02T00:00:00Z,Radar discriminant,MONTROZIER,RN88,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,16,46.065,0.6756,10767,CONFOLENS vers BELLAC,PARIFEX,2014-03-31T00:00:00Z,Radar discriminant,LESSAC,RD951,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,16,45.989,0.2005,10768,POITIERS vers ANGOULEME,PARIFEX,2014-02-03T00:00:00Z,Radar discriminant,VILLEGATS,RN10,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,22,48.517,-2.745,10769,Brest vers Rennes,PARIFEX,2014-08-21T00:00:00Z,Radar discriminant,ST BRIEUC,RN12,,70,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,22,48.51,-2.7402,10770,Rennes vers Brest,PARIFEX,2014-08-21T00:00:00Z,Radar discriminant,ST BRIEUC,RN12,,70,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,45,47.934,1.9304,10771,ORLEANS vers MONTARGIS,PARIFEX,2014-04-08T00:00:00Z,Radar discriminant,FLEURY LES AUBRAIS,Tangentielle Est,,70,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,52,47.816,5.4976,10772,VESOUL vers LANGRES,PARIFEX,2013-11-22T00:00:00Z,Radar discriminant,CHAUDENAY,RN19,,80,80
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,62,50.36674,2.31171,10773,ST POL SUR TERNOISE vers CROIX EN TERNOIS,PARIFEX,2014-01-06T00:00:00Z,Radar discriminant,RAMECOURT,RD939,,80,110
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,69,45.765,4.9072,10774,MARSEILLE vers PARIS,PARIFEX,2014-06-12T00:00:00Z,Radar discriminant,VILLEURBANNE,RD383,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,69,45.76502,4.90727,10775,PARIS vers MARSEILLE,PARIFEX,2014-05-05T00:00:00Z,Radar discriminant,VILLEURBANNE,RD383,,80,90
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,88,48.341,6.3143,10776,EPINAL vers NANCY,PARIFEX,2014-01-31T00:00:00Z,Radar discriminant,VINCEY,RN57,,80,110
2018-06-28T12:18:53Z,2018-06-28T11:02:34Z,89,48.1735,3.3715,10777,Sens vers Troyes,PARIFEX,2013-10-28T00:00:00Z,Radar discriminant,MALAY LE PETIT,RD660,,80,80
